PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_DOMAIN;REQUIREMENTS_ATTRIBUTES_LEVEL;REQUIREMENTS_ATTRIBUTES_SOURCEREQUIREMENT;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED;FRAMEWORK;NAME 
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L2-3.1.7;Prevent non-privileged users from executing privileged functions and capture the execution of such functions in audit logs.;Access Control;Level 2;NIST SP 800-171 Rev 2 3.1.7;PASS;AWS policy AWS-SSM-DiagnosisAutomation-ExecutionRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AWS-SSM-DiagnosisAutomation-ExecutionRolePolicy;AWS-SSM-DiagnosisAutomation-ExecutionRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L1-b.1.i;Limit information system access to authorized users, processes acting on behalf of authorized users, or devices (including other information systems).;Access Control;Level 1;48 CFR 52.204-21(b)(1)(i);PASS;AWS policy AWSSystemsManagerEnableExplorerExecutionPolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AWSSystemsManagerEnableExplorerExecutionPolicy;AWSSystemsManagerEnableExplorerExecutionPolicy;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L1-b.1.ii;Limit information system access to the types of transactions and functions that authorized users are permitted to execute.;Access Control;Level 1;48 CFR 52.204-21(b)(1)(ii);PASS;AWS policy AWSSystemsManagerEnableExplorerExecutionPolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AWSSystemsManagerEnableExplorerExecutionPolicy;AWSSystemsManagerEnableExplorerExecutionPolicy;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L2-3.1.1;Limit system access to authorized users, processes acting on behalf of authorized users, and devices (including other systems).;Access Control;Level 2;NIST SP 800-171 Rev 2 3.1.1;PASS;AWS policy AWSSystemsManagerEnableExplorerExecutionPolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AWSSystemsManagerEnableExplorerExecutionPolicy;AWSSystemsManagerEnableExplorerExecutionPolicy;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L2-3.1.2;Limit system access to the types of transactions and functions that authorized users are permitted to execute.;Access Control;Level 2;NIST SP 800-171 Rev 2 3.1.2;PASS;AWS policy AWSSystemsManagerEnableExplorerExecutionPolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AWSSystemsManagerEnableExplorerExecutionPolicy;AWSSystemsManagerEnableExplorerExecutionPolicy;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L2-3.1.5;Employ the principle of least privilege, including for specific security functions and privileged accounts.;Access Control;Level 2;NIST SP 800-171 Rev 2 3.1.5;PASS;AWS policy AWSSystemsManagerEnableExplorerExecutionPolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AWSSystemsManagerEnableExplorerExecutionPolicy;AWSSystemsManagerEnableExplorerExecutionPolicy;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L2-3.1.7;Prevent non-privileged users from executing privileged functions and capture the execution of such functions in audit logs.;Access Control;Level 2;NIST SP 800-171 Rev 2 3.1.7;PASS;AWS policy AWSSystemsManagerEnableExplorerExecutionPolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AWSSystemsManagerEnableExplorerExecutionPolicy;AWSSystemsManagerEnableExplorerExecutionPolicy;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L1-b.1.i;Limit information system access to authorized users, processes acting on behalf of authorized users, or devices (including other information systems).;Access Control;Level 1;48 CFR 52.204-21(b)(1)(i);PASS;AWS policy AWSServiceRoleForAIDevOpsPolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AWSServiceRoleForAIDevOpsPolicy;AWSServiceRoleForAIDevOpsPolicy;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L1-b.1.ii;Limit information system access to the types of transactions and functions that authorized users are permitted to execute.;Access Control;Level 1;48 CFR 52.204-21(b)(1)(ii);PASS;AWS policy AWSServiceRoleForAIDevOpsPolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AWSServiceRoleForAIDevOpsPolicy;AWSServiceRoleForAIDevOpsPolicy;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L2-3.1.1;Limit system access to authorized users, processes acting on behalf of authorized users, and devices (including other systems).;Access Control;Level 2;NIST SP 800-171 Rev 2 3.1.1;PASS;AWS policy AWSServiceRoleForAIDevOpsPolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AWSServiceRoleForAIDevOpsPolicy;AWSServiceRoleForAIDevOpsPolicy;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L2-3.1.2;Limit system access to the types of transactions and functions that authorized users are permitted to execute.;Access Control;Level 2;NIST SP 800-171 Rev 2 3.1.2;PASS;AWS policy AWSServiceRoleForAIDevOpsPolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AWSServiceRoleForAIDevOpsPolicy;AWSServiceRoleForAIDevOpsPolicy;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L2-3.1.5;Employ the principle of least privilege, including for specific security functions and privileged accounts.;Access Control;Level 2;NIST SP 800-171 Rev 2 3.1.5;PASS;AWS policy AWSServiceRoleForAIDevOpsPolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AWSServiceRoleForAIDevOpsPolicy;AWSServiceRoleForAIDevOpsPolicy;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L2-3.1.7;Prevent non-privileged users from executing privileged functions and capture the execution of such functions in audit logs.;Access Control;Level 2;NIST SP 800-171 Rev 2 3.1.7;PASS;AWS policy AWSServiceRoleForAIDevOpsPolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AWSServiceRoleForAIDevOpsPolicy;AWSServiceRoleForAIDevOpsPolicy;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L1-b.1.i;Limit information system access to authorized users, processes acting on behalf of authorized users, or devices (including other information systems).;Access Control;Level 1;48 CFR 52.204-21(b)(1)(i);PASS;AWS policy AdministratorAccess-Amplify is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AdministratorAccess-Amplify;AdministratorAccess-Amplify;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L1-b.1.ii;Limit information system access to the types of transactions and functions that authorized users are permitted to execute.;Access Control;Level 1;48 CFR 52.204-21(b)(1)(ii);PASS;AWS policy AdministratorAccess-Amplify is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AdministratorAccess-Amplify;AdministratorAccess-Amplify;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L2-3.1.1;Limit system access to authorized users, processes acting on behalf of authorized users, and devices (including other systems).;Access Control;Level 2;NIST SP 800-171 Rev 2 3.1.1;PASS;AWS policy AdministratorAccess-Amplify is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AdministratorAccess-Amplify;AdministratorAccess-Amplify;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L2-3.1.2;Limit system access to the types of transactions and functions that authorized users are permitted to execute.;Access Control;Level 2;NIST SP 800-171 Rev 2 3.1.2;PASS;AWS policy AdministratorAccess-Amplify is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AdministratorAccess-Amplify;AdministratorAccess-Amplify;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L2-3.1.5;Employ the principle of least privilege, including for specific security functions and privileged accounts.;Access Control;Level 2;NIST SP 800-171 Rev 2 3.1.5;PASS;AWS policy AdministratorAccess-Amplify is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AdministratorAccess-Amplify;AdministratorAccess-Amplify;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L2-3.1.7;Prevent non-privileged users from executing privileged functions and capture the execution of such functions in audit logs.;Access Control;Level 2;NIST SP 800-171 Rev 2 3.1.7;PASS;AWS policy AdministratorAccess-Amplify is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AdministratorAccess-Amplify;AdministratorAccess-Amplify;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L1-b.1.i;Limit information system access to authorized users, processes acting on behalf of authorized users, or devices (including other information systems).;Access Control;Level 1;48 CFR 52.204-21(b)(1)(i);PASS;AWS policy AIDevOpsAgentAccessPolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AIDevOpsAgentAccessPolicy;AIDevOpsAgentAccessPolicy;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L1-b.1.ii;Limit information system access to the types of transactions and functions that authorized users are permitted to execute.;Access Control;Level 1;48 CFR 52.204-21(b)(1)(ii);PASS;AWS policy AIDevOpsAgentAccessPolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AIDevOpsAgentAccessPolicy;AIDevOpsAgentAccessPolicy;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L2-3.1.1;Limit system access to authorized users, processes acting on behalf of authorized users, and devices (including other systems).;Access Control;Level 2;NIST SP 800-171 Rev 2 3.1.1;PASS;AWS policy AIDevOpsAgentAccessPolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AIDevOpsAgentAccessPolicy;AIDevOpsAgentAccessPolicy;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L2-3.1.2;Limit system access to the types of transactions and functions that authorized users are permitted to execute.;Access Control;Level 2;NIST SP 800-171 Rev 2 3.1.2;PASS;AWS policy AIDevOpsAgentAccessPolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AIDevOpsAgentAccessPolicy;AIDevOpsAgentAccessPolicy;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L2-3.1.5;Employ the principle of least privilege, including for specific security functions and privileged accounts.;Access Control;Level 2;NIST SP 800-171 Rev 2 3.1.5;PASS;AWS policy AIDevOpsAgentAccessPolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AIDevOpsAgentAccessPolicy;AIDevOpsAgentAccessPolicy;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L2-3.1.7;Prevent non-privileged users from executing privileged functions and capture the execution of such functions in audit logs.;Access Control;Level 2;NIST SP 800-171 Rev 2 3.1.7;PASS;AWS policy AIDevOpsAgentAccessPolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/AIDevOpsAgentAccessPolicy;AIDevOpsAgentAccessPolicy;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L1-b.1.i;Limit information system access to authorized users, processes acting on behalf of authorized users, or devices (including other information systems).;Access Control;Level 1;48 CFR 52.204-21(b)(1)(i);PASS;AWS policy CostOptimizationHubServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/CostOptimizationHubServiceRolePolicy;CostOptimizationHubServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L1-b.1.ii;Limit information system access to the types of transactions and functions that authorized users are permitted to execute.;Access Control;Level 1;48 CFR 52.204-21(b)(1)(ii);PASS;AWS policy CostOptimizationHubServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/CostOptimizationHubServiceRolePolicy;CostOptimizationHubServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L2-3.1.1;Limit system access to authorized users, processes acting on behalf of authorized users, and devices (including other systems).;Access Control;Level 2;NIST SP 800-171 Rev 2 3.1.1;PASS;AWS policy CostOptimizationHubServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/CostOptimizationHubServiceRolePolicy;CostOptimizationHubServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
aws;The Cybersecurity Maturity Model Certification (CMMC) 2.0 program, codified in 32 CFR Part 170, is the U.S. Department of Defense mechanism to verify that defense contractors protect Federal Contract Information (FCI) and Controlled Unclassified Information (CUI). It defines three levels: Level 1 (15 basic safeguarding requirements from 48 CFR 52.204-21), Level 2 (the 110 security requirements of NIST SP 800-171 Rev 2) and Level 3 (24 enhanced requirements selected from NIST SP 800-172).;858573892697;us-east-1;2026-09-19 09:30:34.148196;AC.L2-3.1.2;Limit system access to the types of transactions and functions that authorized users are permitted to execute.;Access Control;Level 2;NIST SP 800-171 Rev 2 3.1.2;PASS;AWS policy CostOptimizationHubServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/CostOptimizationHubServiceRolePolicy;CostOptimizationHubServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;CMMC;Cybersecurity Maturity Model Certification (CMMC) 2.0
